player,total_wickets,total_matches_bowled,total_balls_bowled,total_runs_conceded,total_wides,total_noballs,economy_rate,bowling_average,bowling_strike_rate,avg_wickets_per_match,bowling_consistency,two_plus_hauls,two_plus_haul_rate,bowling_dot_rate,wide_rate,noball_rate,pp_runs_conceded,mid_runs_conceded,death_runs_conceded,pp_balls_bowled,mid_balls_bowled,death_balls_bowled,pp_economy,mid_economy,death_economy,pp_workload_pct,mid_workload_pct,death_workload_pct,dominant_phase,bowling_role,wickets_in_wins,wickets_in_losses,balls_bowled_per_match,sample_reliability_score,team,season_start_year,eligible_for_model
A Aravinddaraj,6,9,156,212,9,0,8.15,35.33,26.0,0.667,0.87,2,0.222,0.301,1.0,0.0,36,100,76,18,96,42,12.0,6.25,10.86,0.115,0.615,0.269,middle,middle_overs_bowler,1.25,0.2,17.33,1.0,Puducherry,2022,True
A Ashish Reddy,4,7,126,193,3,0,9.19,48.25,31.5,0.571,1.13,1,0.143,0.222,0.429,0.0,18,156,19,18,96,12,6.0,9.75,9.5,0.143,0.762,0.095,powerplay,middle_overs_bowler,0.0,0.8,18.0,0.938,Hyderabad (India),2018,True
A Badoni,2,4,42,74,1,0,10.57,37.0,21.0,0.5,1.0,1,0.25,0.214,0.25,0.0,17,36,21,6,24,12,17.0,9.0,10.5,0.143,0.571,0.286,middle,part_time_bowler,0.67,0.0,10.5,0.425,Delhi,2024,True
A Choudhary,30,25,510,586,12,1,6.89,19.53,17.0,1.2,0.82,7,0.28,0.467,0.48,0.04,271,36,279,270,36,204,6.02,6.0,8.21,0.529,0.071,0.4,middle,death_bowler,1.31,1.0,20.4,1.0,Rajasthan,2022,True
A Kamboj,6,4,66,81,5,0,7.36,13.5,11.0,1.5,1.0,1,0.25,0.5,1.25,0.0,45,11,25,42,6,18,6.43,11.0,8.33,0.636,0.091,0.273,powerplay,powerplay_bowler,1.0,1.67,16.5,0.525,Haryana,2023,True
A Mishra,23,26,510,688,12,2,8.09,29.91,22.17,0.885,1.14,6,0.231,0.312,0.462,0.077,54,508,126,42,378,90,7.71,8.06,8.4,0.082,0.741,0.176,powerplay,middle_overs_bowler,0.88,0.9,19.62,1.0,Haryana,2023,True
A Mithun,32,31,622,857,18,1,8.27,26.78,19.44,1.032,1.17,10,0.323,0.378,0.581,0.032,426,149,282,336,116,170,7.61,7.71,9.95,0.54,0.186,0.273,powerplay,powerplay_bowler,1.23,0.56,20.06,1.0,Karnataka,2020,True
A Nagwaswalla,36,26,543,653,23,3,7.22,18.14,15.08,1.385,1.72,7,0.269,0.446,0.885,0.115,307,112,234,294,84,165,6.27,8.0,8.51,0.541,0.155,0.304,powerplay,death_bowler,1.81,0.7,20.88,1.0,Gujarat,2023,True
A Nehra,1,2,36,46,1,0,7.67,46.0,36.0,0.5,0.71,0,0.0,0.389,0.5,0.0,31,6,9,24,6,6,7.75,6.0,9.0,0.667,0.167,0.167,middle,part_time_bowler,0.5,,18.0,0.275,Delhi,2015,False
A Palkar,9,6,107,117,3,0,6.56,13.0,11.89,1.5,1.05,3,0.5,0.477,0.5,0.0,67,0,50,72,0,35,5.58,,8.57,0.673,0.0,0.327,powerplay,death_bowler,2.0,0.5,17.83,0.821,Maharashtra,2021,True
A Panwar,1,1,24,51,2,0,12.75,51.0,24.0,1.0,0.0,0,0.0,0.167,2.0,0.0,22,0,29,12,0,12,11.0,,14.5,0.5,0.0,0.5,powerplay,part_time_bowler,,1.0,24.0,0.162,Saurashtra,2024,False
A Sheth,59,44,888,1167,14,0,7.89,19.78,15.05,1.341,1.26,16,0.364,0.408,0.318,0.0,499,231,437,420,183,285,7.13,7.57,9.2,0.473,0.206,0.321,powerplay,death_bowler,1.64,0.81,20.18,1.0,Baroda,2024,True
A Singhania,9,13,203,243,1,0,7.18,27.0,22.56,0.692,1.11,1,0.077,0.305,0.077,0.0,0,189,54,0,168,35,,6.75,9.26,0.0,0.828,0.172,middle,middle_overs_bowler,1.25,0.44,15.62,1.0,Meghalaya,2020,True
A Thapa,1,1,6,15,0,0,15.0,15.0,6.0,1.0,0.0,0,0.0,0.333,0.0,0.0,0,15,0,0,6,0,,15.0,,0.0,1.0,0.0,middle,part_time_bowler,,1.0,6.0,0.088,Arunachal Pradesh,2023,False
AA Bamal,3,5,120,118,1,1,5.9,39.33,40.0,0.6,0.89,1,0.2,0.342,0.2,0.2,0,93,25,0,96,24,,5.81,6.25,0.0,0.8,0.2,middle,middle_overs_bowler,1.0,0.33,24.0,0.812,Services,2017,True
AA Barot,1,1,18,31,0,0,10.33,31.0,18.0,1.0,0.0,0,0.0,0.333,0.0,0.0,0,31,0,0,18,0,,10.33,,0.0,1.0,0.0,middle,part_time_bowler,1.0,,18.0,0.138,Saurashtra,2020,False
AA Chakraborty,4,10,204,241,4,0,7.09,60.25,51.0,0.4,0.52,0,0.0,0.299,0.4,0.0,35,206,0,24,180,0,8.75,6.87,,0.118,0.882,0.0,middle,middle_overs_bowler,0.5,0.38,20.4,1.0,Tripura,2019,True
AA Choudhury,0,3,36,44,0,0,7.33,,,0.0,0.0,0,0.0,0.25,0.0,0.0,3,35,6,6,24,6,3.0,8.75,6.0,0.167,0.667,0.167,powerplay,part_time_bowler,0.0,,12.0,0.338,Assam,2023,True
AA Herwadkar,0,2,19,26,0,0,8.21,,,0.0,0.0,0,0.0,0.263,0.0,0.0,0,22,4,0,18,1,,7.33,24.0,0.0,0.947,0.053,middle,part_time_bowler,,0.0,9.5,0.204,Chhattisgarh,2021,False
AA Kazi,0,4,71,115,0,0,9.72,,,0.0,0.0,0,0.0,0.183,0.0,0.0,17,63,35,12,48,11,8.5,7.88,19.09,0.169,0.676,0.155,middle,middle_overs_bowler,,0.0,17.75,0.546,Nagaland,2018,True
AA Sanklecha,5,4,87,118,1,0,8.14,23.6,17.4,1.25,1.5,2,0.5,0.414,0.25,0.0,87,10,21,66,6,15,7.91,10.0,8.4,0.759,0.069,0.172,powerplay,powerplay_bowler,1.67,0.0,21.75,0.612,Maharashtra,2015,True
AA Sarwate,7,5,90,105,2,0,7.0,15.0,12.86,1.4,0.89,3,0.6,0.333,0.4,0.0,26,66,13,12,72,6,13.0,5.5,13.0,0.133,0.8,0.067,middle,middle_overs_bowler,1.75,0.0,18.0,0.688,Vidarbha,2022,True
AB Bhadoriya,0,2,42,43,0,0,6.14,,,0.0,0.0,0,0.0,0.381,0.0,0.0,0,43,0,0,42,0,,6.14,,0.0,1.0,0.0,middle,part_time_bowler,0.0,0.0,21.0,0.3,Madhya Pradesh,2022,False
AB Dinda,25,27,567,743,20,6,7.86,29.72,22.68,0.926,1.0,7,0.259,0.393,0.741,0.222,392,8,343,312,6,249,7.54,8.0,8.27,0.55,0.011,0.439,powerplay,death_bowler,0.88,1.0,21.0,1.0,Bengal,2020,True
AD Nath,5,8,99,142,3,0,8.61,28.4,19.8,0.625,0.74,1,0.125,0.192,0.375,0.0,0,90,52,0,60,39,,9.0,8.0,0.0,0.606,0.394,death,death_bowler,0.5,1.0,12.38,0.912,Uttar Pradesh,2019,True
AG Jungade,1,2,30,47,0,0,9.4,47.0,30.0,0.5,0.71,0,0.0,0.233,0.0,0.0,33,8,6,18,6,6,11.0,8.0,6.0,0.6,0.2,0.2,death,part_time_bowler,0.0,1.0,15.0,0.25,Vidarbha,2015,False
AG Rao,1,2,24,33,3,0,8.25,33.0,24.0,0.5,0.71,0,0.0,0.25,1.5,0.0,19,14,0,12,12,0,9.5,7.0,,0.5,0.5,0.0,middle,part_time_bowler,,0.5,12.0,0.225,Chhattisgarh,2020,False
AH Hooda,18,24,444,535,15,1,7.23,29.72,24.67,0.75,0.9,5,0.208,0.444,0.625,0.042,351,13,171,288,6,150,7.31,13.0,6.84,0.649,0.014,0.338,death,death_bowler,1.07,0.22,18.5,1.0,Haryana,2019,True
AH Passi,4,1,18,26,3,0,8.67,6.5,4.5,4.0,0.0,1,1.0,0.278,3.0,0.0,0,7,19,0,6,12,,7.0,9.5,0.0,0.333,0.667,middle,part_time_bowler,4.0,,18.0,0.138,Baroda,2023,False
AK Chahal,7,6,114,154,2,0,8.11,22.0,16.29,1.167,1.17,2,0.333,0.377,0.333,0.0,74,55,25,54,42,18,8.22,7.86,8.33,0.474,0.368,0.158,middle,powerplay_bowler,1.5,0.5,19.0,0.85,Haryana,2018,True
AK Sarkar,2,7,120,173,5,0,8.65,86.5,60.0,0.286,0.76,1,0.143,0.275,0.714,0.0,78,73,22,42,60,18,11.14,7.3,7.33,0.35,0.5,0.15,middle,powerplay_bowler,1.0,0.0,17.14,0.938,Tripura,2023,True
AL Menaria,2,4,66,58,1,0,5.27,29.0,33.0,0.5,0.58,0,0.0,0.348,0.25,0.0,19,28,11,18,36,12,6.33,4.67,5.5,0.273,0.545,0.182,middle,middle_overs_bowler,0.0,1.0,16.5,0.525,Rajasthan,2015,True
AM Nayar,6,8,144,184,7,0,7.67,30.67,24.0,0.75,0.71,1,0.125,0.257,0.875,0.0,4,180,0,6,138,0,4.0,7.83,,0.042,0.958,0.0,powerplay,middle_overs_bowler,1.0,0.33,18.0,1.0,Mumbai,2015,True
AN Ahmed,25,23,402,476,13,0,7.1,19.04,16.08,1.087,1.04,9,0.391,0.445,0.565,0.0,261,58,157,228,60,114,6.87,5.8,8.26,0.567,0.149,0.284,middle,powerplay_bowler,1.25,1.0,17.48,1.0,Assam,2021,True
AN Chauhan,7,5,96,139,6,0,8.69,19.86,13.71,1.4,1.67,2,0.4,0.375,1.2,0.0,56,41,42,42,18,36,8.0,13.67,7.0,0.438,0.188,0.375,death,death_bowler,1.0,1.67,19.2,0.712,Himachal,2017,True
AN Longchar,0,1,5,6,0,0,7.2,,,0.0,0.0,0,0.0,0.4,0.0,0.0,0,0,6,0,0,5,,,7.2,0.0,0.0,1.0,death,part_time_bowler,,0.0,5.0,0.083,Nagaland,2019,False
AP Majumdar,1,1,6,14,0,0,14.0,14.0,6.0,1.0,0.0,0,0.0,0.167,0.0,0.0,0,14,0,0,6,0,,14.0,,0.0,1.0,0.0,middle,part_time_bowler,1.0,,6.0,0.088,Bengal,2017,False
AP Sharma,4,6,108,119,1,0,6.61,29.75,27.0,0.667,0.82,1,0.167,0.444,0.167,0.0,24,84,11,12,84,12,12.0,6.0,5.5,0.111,0.778,0.111,death,middle_overs_bowler,1.0,0.0,18.0,0.825,Services,2018,True
AR Lamba,4,5,108,164,2,0,9.11,41.0,27.0,0.8,0.45,0,0.0,0.37,0.4,0.0,51,44,69,42,36,30,7.29,7.33,13.8,0.389,0.333,0.278,powerplay,powerplay_bowler,0.75,1.0,21.6,0.762,Rajasthan,2021,True
AR Pandey,4,13,195,309,4,1,9.51,77.25,48.75,0.308,0.63,1,0.077,0.323,0.308,0.077,125,112,72,84,78,33,8.93,8.62,13.09,0.431,0.4,0.169,middle,powerplay_bowler,0.2,0.38,15.0,1.0,Railways,2023,True
AR Patel,18,23,492,471,5,1,5.74,26.17,27.33,0.783,0.67,3,0.13,0.431,0.217,0.043,64,315,92,72,366,54,5.33,5.16,10.22,0.146,0.744,0.11,middle,middle_overs_bowler,0.67,0.91,21.39,1.0,Gujarat,2023,True
ARB Singh,1,1,24,29,1,1,7.25,29.0,24.0,1.0,0.0,0,0.0,0.333,1.0,1.0,0,29,0,0,24,0,,7.25,,0.0,1.0,0.0,middle,part_time_bowler,,1.0,24.0,0.162,Railways,2017,False
AS Bedi,2,1,24,17,0,0,4.25,8.5,12.0,2.0,0.0,1,1.0,0.542,0.0,0.0,1,16,0,6,18,0,1.0,5.33,,0.25,0.75,0.0,powerplay,part_time_bowler,2.0,,24.0,0.162,Himachal,2021,False
AS Karambelkar,0,3,30,58,1,0,11.6,,,0.0,0.0,0,0.0,0.167,0.333,0.0,0,58,0,0,30,0,,11.6,,0.0,1.0,0.0,middle,part_time_bowler,0.0,0.0,10.0,0.312,Baroda,2019,True
AS Kumar,1,1,12,11,0,0,5.5,11.0,12.0,1.0,0.0,0,0.0,0.5,0.0,0.0,7,4,0,6,6,0,7.0,4.0,,0.5,0.5,0.0,middle,part_time_bowler,1.0,,12.0,0.112,Haryana,2023,False
AS Rajpoot,55,36,768,903,23,2,7.05,16.42,13.96,1.528,1.25,18,0.5,0.438,0.639,0.056,424,96,383,420,84,264,6.06,6.86,8.7,0.547,0.109,0.344,powerplay,death_bowler,1.81,1.13,21.33,1.0,Uttar Pradesh,2021,True
AS Raut,10,18,313,368,9,0,7.05,36.8,31.3,0.556,0.78,1,0.056,0.339,0.5,0.0,0,293,75,0,246,67,,7.15,6.72,0.0,0.786,0.214,death,middle_overs_bowler,0.75,0.4,17.39,1.0,Odisha,2021,True
AS Roy,13,23,437,511,7,1,7.02,39.31,33.62,0.565,0.9,4,0.174,0.355,0.304,0.043,94,381,36,108,299,30,5.22,7.65,7.2,0.247,0.684,0.069,powerplay,middle_overs_bowler,0.62,0.5,19.0,1.0,Jharkhand,2021,True
AS Surwar,4,3,60,80,0,0,8.0,20.0,15.0,1.333,1.15,2,0.667,0.283,0.0,0.0,0,69,11,0,54,6,,7.67,11.0,0.0,0.9,0.1,middle,middle_overs_bowler,2.0,1.0,20.0,0.438,Jharkhand,2017,True
AS Thakare,4,3,69,68,0,0,5.91,17.0,17.25,1.333,0.58,1,0.333,0.406,0.0,0.0,39,15,14,36,18,15,6.5,5.0,5.6,0.522,0.261,0.217,middle,powerplay_bowler,2.0,1.0,23.0,0.475,Vidarbha,2021,True
AS Thakur,0,1,6,13,1,0,13.0,,,0.0,0.0,0,0.0,0.5,1.0,0.0,13,0,0,6,0,0,13.0,,,1.0,0.0,0.0,powerplay,part_time_bowler,0.0,,6.0,0.088,Chhattisgarh,2023,False
AV Rajput,6,5,69,106,3,0,9.22,17.67,11.5,1.2,1.64,1,0.2,0.275,0.6,0.0,0,81,25,0,51,18,,9.53,8.33,0.0,0.739,0.261,death,middle_overs_bowler,1.67,0.5,13.8,0.6,Baroda,2024,True
Aamir Aziz,1,1,24,22,0,0,5.5,22.0,24.0,1.0,0.0,0,0.0,0.333,0.0,0.0,0,22,0,0,24,0,,5.5,,0.0,1.0,0.0,middle,part_time_bowler,1.0,,24.0,0.162,Jammu & Kashmir,2020,False
Aamir Gani,7,6,132,152,2,0,6.91,21.71,18.86,1.167,0.41,1,0.167,0.318,0.333,0.0,8,101,43,6,90,36,8.0,6.73,7.17,0.045,0.682,0.273,middle,middle_overs_bowler,1.33,1.0,22.0,0.875,Bengal,2017,True
Aanshul Gupta,0,1,6,18,0,0,18.0,,,0.0,0.0,0,0.0,0.167,0.0,0.0,0,18,0,0,6,0,,18.0,,0.0,1.0,0.0,middle,part_time_bowler,,0.0,6.0,0.088,Services,2017,False
Aaqib Khan,1,1,18,24,1,0,8.0,24.0,18.0,1.0,0.0,0,0.0,0.5,1.0,0.0,24,0,0,18,0,0,8.0,,,1.0,0.0,0.0,powerplay,part_time_bowler,1.0,,18.0,0.138,Uttar Pradesh,2020,False
Aarya Desai,0,1,6,11,0,0,11.0,,,0.0,0.0,0,0.0,0.5,0.0,0.0,0,11,0,0,6,0,,11.0,,0.0,1.0,0.0,middle,part_time_bowler,,0.0,6.0,0.088,Gujarat,2023,False
Abdul Samad,1,7,60,77,0,0,7.7,77.0,60.0,0.143,0.38,0,0.0,0.283,0.0,0.0,0,77,0,0,60,0,,7.7,,0.0,1.0,0.0,middle,middle_overs_bowler,0.25,0.0,8.57,0.688,Jammu & Kashmir,2020,True
Abhay,1,1,6,5,0,0,5.0,5.0,6.0,1.0,0.0,0,0.0,0.5,0.0,0.0,0,5,0,0,6,0,,5.0,,0.0,1.0,0.0,middle,part_time_bowler,,1.0,6.0,0.088,Mizoram,2019,False
Abhay Negi,18,19,426,533,23,1,7.51,29.61,23.67,0.947,0.91,5,0.263,0.437,1.211,0.053,236,33,264,234,36,156,6.05,5.5,10.15,0.549,0.085,0.366,middle,death_bowler,1.17,0.85,22.42,1.0,Meghalaya,2020,True
Abhijeet Saket,13,10,195,275,19,1,8.46,21.15,15.0,1.3,1.16,4,0.4,0.421,1.9,0.1,210,35,30,156,20,19,8.08,10.5,9.47,0.8,0.103,0.097,powerplay,powerplay_bowler,2.5,1.0,19.5,1.0,Bihar,2022,True
Abhilash Gogoi,4,5,102,114,0,0,6.71,28.5,25.5,0.8,0.45,0,0.0,0.412,0.0,0.0,44,70,0,36,66,0,7.33,6.36,,0.353,0.647,0.0,middle,powerplay_bowler,1.0,0.75,20.4,0.738,Assam,2019,True
Abhilash Mallick,0,1,5,5,0,0,6.0,,,0.0,0.0,0,0.0,0.6,0.0,0.0,0,0,5,0,0,5,,,6.0,0.0,0.0,1.0,death,part_time_bowler,,0.0,5.0,0.083,Odisha,2015,False
Abhimanyu Chauhan,0,1,6,12,1,0,12.0,,,0.0,0.0,0,0.0,0.167,1.0,0.0,0,12,0,0,6,0,,12.0,,0.0,1.0,0.0,middle,part_time_bowler,,0.0,6.0,0.088,Chhattisgarh,2017,False
Abhishek Mohan,5,4,90,122,1,0,8.13,24.4,18.0,1.25,1.26,1,0.25,0.267,0.25,0.0,20,45,57,18,42,30,6.67,6.43,11.4,0.2,0.467,0.333,middle,death_bowler,3.0,0.67,22.5,0.625,Kerala,2018,True
Abhishek Sakuja,0,2,48,64,1,0,8.0,,,0.0,0.0,0,0.0,0.292,0.5,0.0,36,18,10,24,6,18,9.0,18.0,3.33,0.5,0.125,0.375,death,part_time_bowler,0.0,0.0,24.0,0.325,Services,2017,False
Abhishek Sharma,18,23,384,444,10,0,6.94,24.67,21.33,0.783,0.9,5,0.217,0.391,0.435,0.0,218,181,45,198,156,30,6.61,6.96,9.0,0.516,0.406,0.078,powerplay,powerplay_bowler,0.5,1.09,16.7,1.0,Punjab,2023,True
Abhishek Tanwar,7,7,131,137,3,0,6.27,19.57,18.71,1.0,1.15,2,0.286,0.473,0.429,0.0,75,9,53,96,6,29,4.69,9.0,10.97,0.733,0.046,0.221,powerplay,powerplay_bowler,0.8,1.5,18.71,0.938,Tamil Nadu,2018,True
Abhishek Yadav,1,3,29,36,0,0,7.45,36.0,29.0,0.333,0.58,0,0.0,0.345,0.0,0.0,0,30,6,0,24,5,,7.5,7.2,0.0,0.828,0.172,death,part_time_bowler,,0.33,9.67,0.308,Odisha,2015,True
Abid Mushtaq,11,14,294,298,0,0,6.08,27.09,26.73,0.786,0.89,4,0.286,0.418,0.0,0.0,52,181,65,60,192,42,5.2,5.66,9.29,0.204,0.653,0.143,powerplay,middle_overs_bowler,1.0,0.57,21.0,1.0,Jammu & Kashmir,2023,True
Achit Shigwan,2,5,30,44,0,1,8.8,22.0,15.0,0.4,0.55,0,0.0,0.233,0.0,0.2,0,35,9,0,24,6,,8.75,9.0,0.0,0.8,0.2,middle,part_time_bowler,,0.4,6.0,0.438,Goa,2019,True
Adil Reshi,0,1,6,13,0,0,13.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,13,0,0,6,0,,13.0,,0.0,1.0,0.0,middle,part_time_bowler,,0.0,6.0,0.088,Jammu & Kashmir,2015,False
Aditya Garhwal,2,1,18,16,0,0,5.33,8.0,9.0,2.0,0.0,1,1.0,0.167,0.0,0.0,0,11,5,0,12,6,,5.5,5.0,0.0,0.667,0.333,death,part_time_bowler,2.0,,18.0,0.138,Rajasthan,2017,False
Aditya Jadeja,3,3,42,41,2,1,5.86,13.67,14.0,1.0,0.0,0,0.0,0.571,0.667,0.333,31,3,7,30,6,6,6.2,3.0,7.0,0.714,0.143,0.143,middle,part_time_bowler,1.0,1.0,14.0,0.362,Saurashtra,2023,True
Aditya Waghmode,0,1,1,1,0,0,6.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,,,6.0,0.0,0.0,1.0,death,part_time_bowler,0.0,,1.0,0.067,Baroda,2019,False
Agrim Tiwari,9,5,120,167,1,0,8.35,18.56,13.33,1.8,1.1,4,0.8,0.317,0.2,0.0,61,32,74,42,30,48,8.71,6.4,9.25,0.35,0.25,0.4,middle,death_bowler,1.0,2.33,24.0,0.812,Uttarakhand,2022,True
Ahitesh Varma,2,2,42,63,0,0,9.0,31.5,21.0,1.0,1.41,1,0.5,0.31,0.0,0.0,0,63,0,0,42,0,,9.0,,0.0,1.0,0.0,middle,part_time_bowler,0.0,2.0,21.0,0.3,Andhra,2021,False
Aishwary Mourya,7,5,108,161,6,0,8.94,23.0,15.43,1.4,1.14,2,0.4,0.324,1.2,0.0,23,82,56,24,60,24,5.75,8.2,14.0,0.222,0.556,0.222,powerplay,middle_overs_bowler,2.0,1.0,21.6,0.762,Chhattisgarh,2018,True
Ajay Dev Goud,8,2,48,39,0,0,4.88,4.88,6.0,4.0,0.0,2,1.0,0.5,0.0,0.0,15,14,10,12,30,6,7.5,2.8,10.0,0.25,0.625,0.125,middle,part_time_bowler,4.0,4.0,24.0,0.325,Hyderabad (India),2020,False
Ajay Kumar,0,1,12,14,0,0,7.0,,,0.0,0.0,0,0.0,0.333,0.0,0.0,0,14,0,0,12,0,,7.0,,0.0,1.0,0.0,middle,part_time_bowler,,0.0,12.0,0.112,Andhra,2015,False
Ajay Mandal,26,26,504,596,7,0,7.1,22.92,19.38,1.0,0.94,7,0.269,0.331,0.269,0.0,109,382,105,96,342,66,6.81,6.7,9.55,0.19,0.679,0.131,middle,middle_overs_bowler,1.67,0.65,19.38,1.0,Chhattisgarh,2023,True
Ajay Pradhan,2,1,24,34,0,0,8.5,17.0,12.0,2.0,0.0,1,1.0,0.375,0.0,0.0,0,26,8,0,18,6,,8.67,8.0,0.0,0.75,0.25,death,part_time_bowler,,2.0,24.0,0.162,Sikkim,2020,False
Ajay Sarkar,16,24,477,608,12,5,7.65,38.0,29.81,0.667,0.96,4,0.167,0.382,0.5,0.208,246,159,203,204,132,141,7.24,7.23,8.64,0.428,0.277,0.296,middle,powerplay_bowler,0.9,0.5,19.88,1.0,Tripura,2023,True
Ajay Yadav,0,2,24,25,2,0,6.25,,,0.0,0.0,0,0.0,0.667,1.0,0.0,16,9,0,18,6,0,5.33,9.0,,0.75,0.25,0.0,powerplay,part_time_bowler,0.0,,12.0,0.225,Jharkhand,2018,False
Akash Bhandari,12,16,312,339,1,0,6.52,28.25,26.0,0.75,0.68,2,0.125,0.304,0.062,0.0,16,287,36,18,264,30,5.33,6.52,7.2,0.058,0.846,0.096,powerplay,middle_overs_bowler,1.0,0.64,19.5,1.0,Hyderabad (India),2019,True
Akash Choudhary,19,18,349,416,9,0,7.15,21.89,18.37,1.056,0.87,5,0.278,0.456,0.5,0.0,231,54,131,210,43,96,6.6,7.53,8.19,0.602,0.123,0.275,powerplay,powerplay_bowler,1.57,0.73,19.39,1.0,Meghalaya,2023,True
Akash Deep,25,21,455,517,9,1,6.82,20.68,18.2,1.19,1.12,8,0.381,0.453,0.429,0.048,234,128,155,222,108,125,6.32,7.11,7.44,0.488,0.237,0.275,powerplay,powerplay_bowler,1.67,0.56,21.67,1.0,Bengal,2023,True
Akash Luitel,0,2,25,32,1,0,7.68,,,0.0,0.0,0,0.0,0.36,0.5,0.0,0,28,4,0,24,1,,7.0,24.0,0.0,0.96,0.04,middle,part_time_bowler,,0.0,12.5,0.229,Sikkim,2021,False
Akash Madhwal,20,18,386,513,9,8,7.97,25.65,19.3,1.111,1.37,6,0.333,0.435,0.5,0.444,221,64,228,186,54,146,7.13,7.11,9.37,0.482,0.14,0.378,middle,death_bowler,1.5,0.92,21.44,1.0,Uttarakhand,2022,True
Akash Pandey,6,4,60,99,0,0,9.9,16.5,10.0,1.5,1.91,2,0.5,0.383,0.0,0.0,16,77,6,12,36,12,8.0,12.83,3.0,0.2,0.6,0.2,death,middle_overs_bowler,4.0,0.67,15.0,0.5,Railways,2023,True
Akash Parkar,7,7,114,183,4,0,9.63,26.14,16.29,1.0,1.15,2,0.286,0.289,0.571,0.0,61,82,40,36,60,18,10.17,8.2,13.33,0.316,0.526,0.158,middle,powerplay_bowler,1.75,0.0,16.29,0.912,Mumbai,2020,True
Akash Sengupta,8,4,79,114,3,1,8.66,14.25,9.88,2.0,1.41,3,0.75,0.316,0.75,0.25,35,33,46,24,30,25,8.75,6.6,11.04,0.304,0.38,0.316,middle,death_bowler,3.0,1.0,19.75,0.579,Assam,2023,True
Akash Singh,4,7,132,176,3,0,8.0,44.0,33.0,0.571,0.79,1,0.143,0.386,0.429,0.0,78,43,55,66,30,36,7.09,8.6,9.17,0.5,0.227,0.273,powerplay,powerplay_bowler,0.0,0.67,18.86,0.938,Nagaland,2024,True
Akash Sudan,5,3,60,94,4,1,9.4,18.8,12.0,1.667,0.58,2,0.667,0.583,1.333,0.333,12,33,49,18,24,18,4.0,8.25,16.33,0.3,0.4,0.3,powerplay,all_phases_bowler,1.67,,20.0,0.438,Delhi,2015,True
Akash Vasisht,6,8,118,123,0,0,6.25,20.5,19.67,0.75,0.89,2,0.25,0.407,0.0,0.0,0,86,37,0,90,28,,5.73,7.93,0.0,0.763,0.237,middle,middle_overs_bowler,1.2,0.0,14.75,0.992,Himachal,2022,True
Akhil Rajput,0,1,6,10,0,0,10.0,,,0.0,0.0,0,0.0,0.167,0.0,0.0,0,10,0,0,6,0,,10.0,,0.0,1.0,0.0,middle,part_time_bowler,,0.0,6.0,0.088,Mizoram,2018,False
Akhilesh Sahani,25,20,393,537,17,0,8.2,21.48,15.72,1.25,1.29,10,0.5,0.359,0.85,0.0,279,90,168,234,51,108,7.15,10.59,9.33,0.595,0.13,0.275,powerplay,powerplay_bowler,4.0,1.11,19.65,1.0,Arunachal Pradesh,2021,True
Akoijam Singh,0,1,7,21,0,0,18.0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,21,0,0,7,,,18.0,0.0,0.0,1.0,death,part_time_bowler,,0.0,7.0,0.092,Manipur,2018,False
Akshay Chandran,3,4,54,86,3,0,9.56,28.67,18.0,0.75,0.5,0,0.0,0.259,0.75,0.0,35,51,0,18,36,0,11.67,8.5,,0.333,0.667,0.0,middle,part_time_bowler,1.0,0.5,13.5,0.475,Kerala,2020,True
Akshay Jain,3,5,96,124,1,0,7.75,41.33,32.0,0.6,0.55,0,0.0,0.26,0.2,0.0,46,58,20,30,54,12,9.2,6.44,10.0,0.312,0.562,0.125,middle,powerplay_bowler,1.0,0.5,19.2,0.712,Puducherry,2018,True
Akshay Karnewar,43,43,849,836,22,0,5.91,19.44,19.74,1.0,1.07,14,0.326,0.419,0.512,0.0,141,553,142,114,612,123,7.42,5.42,6.93,0.134,0.721,0.145,middle,middle_overs_bowler,1.3,0.5,19.74,1.0,Vidarbha,2022,True
Akshay Wakhare,35,40,808,888,17,0,6.59,25.37,23.09,0.875,0.85,6,0.15,0.359,0.425,0.0,41,756,91,54,690,64,4.56,6.57,8.53,0.067,0.854,0.079,powerplay,middle_overs_bowler,0.92,0.81,20.2,1.0,Vidarbha,2022,True
Alok Sahoo,2,5,96,124,7,0,7.75,62.0,48.0,0.4,0.89,1,0.2,0.438,1.4,0.0,61,42,21,48,30,18,7.62,8.4,7.0,0.5,0.312,0.188,death,powerplay_bowler,,0.4,19.2,0.712,Odisha,2015,True
Aman Hakim Khan,4,7,96,126,3,0,7.88,31.5,24.0,0.571,0.79,1,0.143,0.427,0.429,0.0,63,37,26,42,36,18,9.0,6.17,8.67,0.438,0.375,0.188,middle,powerplay_bowler,0.67,0.0,13.71,0.838,Mumbai,2022,True
Amandeep Khare,0,1,2,3,1,0,9.0,,,0.0,0.0,0,0.0,0.0,1.0,0.0,0,3,0,0,2,0,,9.0,,0.0,1.0,0.0,middle,part_time_bowler,,0.0,2.0,0.071,Chhattisgarh,2017,False
