player,total_runs,total_matches,total_balls_faced,total_fours,total_sixes,total_dismissed,avg_runs,highest_score,lowest_score,not_out_rate,duck_count,duck_rate,consistency_score,innings_above_30,innings_above_50,innings_above_30_pct,innings_above_50_pct,strike_rate,boundary_rate,six_rate,four_rate,boundary_runs_pct,dot_ball_rate,pp_runs,mid_runs,death_runs,pp_balls_faced,mid_balls_faced,death_balls_faced,pp_runs_pct,mid_runs_pct,death_runs_pct,pp_strike_rate,mid_strike_rate,death_strike_rate,dominant_phase,avg_runs_in_wins,avg_runs_in_losses,balls_faced_per_match,sample_reliability_score,team,season_start_year,avg_position,median_position,highest_position,lowest_position,typical_position,position_role,batting_role,eligible_for_model
Rasikh Salam,40,6,40,5,0,5,6.67,10,1,0.167,0,0.0,3.27,0,0,0.0,0.0,100.0,0.125,0.0,0.125,0.5,0.475,0,11,29,0,15,25,0.0,0.275,0.725,,73.33,116.0,death,9.0,6.2,6.67,0.542,Delhi Capitals,2024,9.166666666666666,9.5,8,10,10,tailender,tailender,True
Ravi Bishnoi,45,17,67,2,2,11,2.65,13,0,0.353,3,0.176,3.24,0,0,0.0,0.0,67.16,0.06,0.03,0.03,0.444,0.627,0,9,36,0,18,49,0.0,0.2,0.8,,50.0,73.47,death,1.67,2.86,3.94,0.779,Lucknow Super Giants,2026,9.052631578947368,9.0,8,10,9,tailender,tailender,True
S Anirudha,136,12,113,9,7,8,11.33,64,0,0.333,2,0.167,18.19,1,1,0.083,0.083,120.35,0.142,0.062,0.08,0.574,0.407,26,34,76,28,33,52,0.191,0.25,0.559,92.86,103.03,146.15,death,20.33,2.33,9.42,0.971,Chennai Super Kings,2014,5.3076923076923075,7.0,1,8,7,lower_order,tailender,True
S Aravind,59,11,57,7,0,4,5.36,14,0,0.636,2,0.182,4.76,0,0,0.0,0.0,103.51,0.123,0.0,0.123,0.475,0.421,0,10,49,0,12,45,0.0,0.169,0.831,,83.33,108.89,death,,5.36,5.18,0.738,Royal Challengers Bangalore,2017,9.5,10.0,8,11,10,tailender,tailender,True
S Arora,42,4,28,2,4,3,10.5,24,0,0.25,1,0.25,9.95,0,0,0.0,0.0,150.0,0.214,0.143,0.071,0.762,0.429,0,9,33,0,6,22,0.0,0.214,0.786,,150.0,150.0,middle,12.0,9.0,7.0,0.367,Sunrisers Hyderabad,2026,6.25,6.0,6,7,6,middle_order,finisher,False
S Badree,13,5,23,0,0,5,2.6,8,0,0.0,2,0.4,3.29,0,0,0.0,0.0,56.52,0.0,0.0,0.0,0.0,0.522,0,5,8,0,9,14,0.0,0.385,0.615,,55.56,57.14,death,,2.6,4.6,0.408,Royal Challengers Bangalore,2017,8.6,9.0,8,9,9,tailender,tailender,True
S Badrinath,1441,65,1212,154,28,47,22.17,71,0,0.277,6,0.092,21.1,23,11,0.354,0.169,118.89,0.15,0.023,0.127,0.544,0.38,182,837,422,237,697,278,0.126,0.581,0.293,76.79,120.09,151.8,death,26.39,17.81,18.65,1.0,Chennai Super Kings,2013,4.895522388059701,4.0,1,8,4,top_order,finisher,True
S Chanderpaul,25,3,31,4,0,3,8.33,16,2,0.0,0,0.0,7.09,0,0,0.0,0.0,80.65,0.129,0.0,0.129,0.64,0.581,25,0,0,31,0,0,1.0,0.0,0.0,80.65,,,powerplay,16.0,4.5,10.33,0.317,Royal Challengers Bangalore,2007,1.3333333333333333,1.0,1,2,1,opener,anchor_opener,False
S Dhawan,6769,221,5326,768,153,193,30.63,106,0,0.127,12,0.054,25.38,95,53,0.43,0.24,127.09,0.173,0.029,0.144,0.589,0.372,3415,2686,668,2782,2123,421,0.505,0.397,0.099,122.75,126.52,158.67,death,35.54,25.67,24.1,1.0,Sunrisers Hyderabad,2024,1.9864864864864864,2.0,1,7,2,opener,aggressive_opener,True
S Dube,1961,80,1360,118,126,63,24.51,95,0,0.212,3,0.038,19.29,25,10,0.312,0.125,144.19,0.179,0.093,0.087,0.626,0.343,36,1225,700,45,902,413,0.018,0.625,0.357,80.0,135.81,169.49,death,30.1,21.16,17.0,1.0,Chennai Super Kings,2026,4.85,5.0,3,7,4,top_order,top_order_aggressor,True
S Gopal,180,22,169,19,2,14,8.18,24,0,0.364,4,0.182,7.99,0,0,0.0,0.0,106.51,0.124,0.012,0.112,0.489,0.396,0,45,135,4,61,104,0.0,0.25,0.75,0.0,73.77,129.81,death,14.0,7.26,7.68,1.0,Rajasthan Royals,2022,8.181818181818182,8.0,5,10,8,lower_order,tailender,True
S Kaul,20,9,36,1,0,4,2.22,7,0,0.556,2,0.222,2.82,0,0,0.0,0.0,55.56,0.028,0.0,0.028,0.2,0.639,0,0,20,0,0,36,0.0,0.0,1.0,,,55.56,death,1.0,2.83,4.0,0.65,Sunrisers Hyderabad,2021,10.166666666666666,10.0,9,11,10,tailender,tailender,True
S Kaushik,0,1,1,0,0,1,0.0,0,0,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0,0,0,0,0,1,,,,,,0.0,unknown,,0.0,1.0,0.067,Gujarat Lions,2016,11.0,11.0,11,11,11,tailender,tailender,False
S Ladda,0,2,9,0,0,1,0.0,0,0,0.5,1,0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0,0,0,0,6,3,,,,,0.0,0.0,unknown,,0.0,4.5,0.162,Delhi Daredevils,2009,9.5,9.5,9,10,9,tailender,tailender,False
S Lamichhane,0,1,1,0,0,1,0.0,0,0,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0,0,0,0,0,1,,,,,,0.0,unknown,,0.0,1.0,0.067,Delhi Capitals,2019,11.0,11.0,11,11,11,tailender,tailender,False
S Nadeem,39,20,87,2,0,14,1.95,6,0,0.3,6,0.3,2.01,0,0,0.0,0.0,44.83,0.023,0.0,0.023,0.205,0.655,0,9,30,0,21,66,0.0,0.231,0.769,,42.86,45.45,death,,1.95,4.35,0.862,Delhi Daredevils,2021,9.272727272727273,9.0,8,11,9,tailender,tailender,True
S Narwal,37,4,27,6,0,3,9.25,23,0,0.25,1,0.25,10.56,0,0,0.0,0.0,137.04,0.222,0.0,0.222,0.649,0.37,0,12,25,0,9,18,0.0,0.324,0.676,,133.33,138.89,death,2.0,11.67,6.75,0.362,Rajasthan Royals,2013,8.0,8.0,7,9,8,lower_order,tailender,False
S Rana,91,8,81,9,1,4,11.38,19,1,0.5,0,0.0,7.35,0,0,0.0,0.0,112.35,0.123,0.012,0.111,0.462,0.395,20,3,68,22,9,50,0.22,0.033,0.747,90.91,33.33,136.0,death,8.0,12.5,10.12,0.838,Royal Challengers Bangalore,2014,6.0,6.0,4,7,6,middle_order,middle_order,True
S Randiv,2,1,4,0,0,1,2.0,2,2,0.0,0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.75,0,0,2,0,0,4,0.0,0.0,1.0,,,50.0,death,,2.0,4.0,0.079,Chennai Super Kings,2011,10.0,10.0,10,10,10,tailender,tailender,False
S Sohal,368,20,292,34,18,20,18.4,62,0,0.0,3,0.15,19.81,6,2,0.3,0.1,126.03,0.178,0.062,0.116,0.663,0.476,279,85,4,220,63,9,0.758,0.231,0.011,126.82,134.92,44.44,middle,22.2,14.6,14.6,1.0,Deccan Chargers,2011,1.95,1.0,1,7,1,opener,aggressive_opener,True
S Sreesanth,34,12,55,6,0,4,2.83,15,0,0.667,3,0.25,5.15,0,0,0.0,0.0,61.82,0.109,0.0,0.109,0.706,0.745,0,0,34,0,0,55,0.0,0.0,1.0,,,61.82,death,0.5,3.3,4.58,0.729,Kings XI Punjab,2013,9.571428571428571,10.0,8,11,10,tailender,tailender,True
S Sriram,31,2,36,3,0,2,15.5,27,4,0.0,0,0.0,16.26,0,0,0.0,0.0,86.11,0.083,0.0,0.083,0.387,0.444,13,18,0,11,25,0,0.419,0.581,0.0,118.18,72.0,,powerplay,27.0,4.0,18.0,0.275,Royal Challengers Bangalore,2011,2.5,2.5,1,4,1,opener,anchor_opener,False
S Tyagi,3,2,4,0,0,1,1.5,3,0,0.5,1,0.5,2.12,0,0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.25,0,0,3,0,0,4,0.0,0.0,1.0,,,75.0,death,,1.5,2.0,0.142,Chennai Super Kings,2009,11.0,11.0,11,11,11,tailender,tailender,False
S Vidyut,145,8,109,21,3,8,18.12,54,0,0.0,1,0.125,18.99,2,1,0.25,0.125,133.03,0.22,0.028,0.193,0.703,0.45,103,42,0,76,30,3,0.71,0.29,0.0,135.53,140.0,0.0,middle,18.0,18.2,13.62,0.954,Chennai Super Kings,2007,2.5,2.0,1,7,1,opener,aggressive_opener,True
SA Abbott,22,3,18,1,2,3,7.33,14,1,0.0,0,0.0,6.51,0,0,0.0,0.0,122.22,0.167,0.111,0.056,0.727,0.556,0,0,22,0,3,15,0.0,0.0,1.0,,0.0,146.67,death,1.0,10.5,6.0,0.262,Royal Challengers Bangalore,2022,7.0,7.0,7,7,7,lower_order,tailender,False
SA Asnodkar,423,20,339,56,10,20,21.15,60,0,0.0,3,0.15,19.14,7,2,0.35,0.1,124.78,0.195,0.029,0.165,0.671,0.445,278,145,0,209,130,0,0.657,0.343,0.0,133.01,111.54,,powerplay,28.3,14.0,16.95,1.0,Rajasthan Royals,2011,2.05,2.0,1,3,2,opener,aggressive_opener,True
SA Yadav,4417,156,2971,465,171,129,28.31,103,0,0.173,11,0.071,23.42,64,32,0.41,0.205,148.67,0.214,0.058,0.157,0.653,0.338,958,2634,825,685,1827,459,0.217,0.596,0.187,139.85,144.17,179.74,death,33.45,23.44,19.04,1.0,Mumbai Indians,2026,3.8797468354430378,4.0,1,8,3,top_order,top_order_anchor,True
SB Bangar,49,8,58,1,3,7,6.12,17,0,0.125,1,0.125,6.27,0,0,0.0,0.0,84.48,0.069,0.052,0.017,0.449,0.483,0,17,32,0,35,23,0.0,0.347,0.653,,48.57,139.13,death,,6.12,7.25,0.742,Deccan Chargers,2009,7.125,7.0,6,8,7,lower_order,tailender,True
SB Dubey,139,11,85,9,10,6,12.64,34,0,0.455,1,0.091,11.06,1,0,0.091,0.0,163.53,0.224,0.118,0.106,0.691,0.318,14,34,91,6,32,47,0.101,0.245,0.655,233.33,106.25,193.62,powerplay,8.0,13.1,7.73,0.854,Rajasthan Royals,2025,6.7272727272727275,7.0,5,8,7,lower_order,lower_order_hitter,True
SB Jakati,28,5,29,3,0,1,5.6,13,1,0.8,0,0.0,4.98,0,0,0.0,0.0,96.55,0.103,0.0,0.103,0.429,0.379,0,0,28,0,0,29,0.0,0.0,1.0,,,96.55,death,13.0,3.75,5.8,0.433,Chennai Super Kings,2016,9.375,9.5,8,11,10,tailender,tailender,True
SB Joshi,6,2,14,0,0,2,3.0,3,3,0.0,0,0.0,0.0,0,0,0.0,0.0,42.86,0.0,0.0,0.0,0.0,0.571,0,6,0,0,13,1,0.0,1.0,0.0,,46.15,0.0,middle,,3.0,7.0,0.183,Royal Challengers Bangalore,2007,9.5,9.5,8,11,8,lower_order,tailender,False
SB Styris,131,10,133,10,3,7,13.1,36,1,0.3,0,0.0,11.91,1,0,0.1,0.0,98.5,0.098,0.023,0.075,0.443,0.391,8,83,40,13,93,27,0.061,0.634,0.305,61.54,89.25,148.15,death,18.33,10.86,13.3,1.0,Deccan Chargers,2011,4.8,5.0,3,6,6,middle_order,middle_order,True
SB Wagh,2,2,3,0,0,2,1.0,2,0,0.0,1,0.5,1.41,0,0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.667,0,0,2,0,0,3,0.0,0.0,1.0,,,66.67,death,,1.0,1.5,0.138,Pune Warriors,2011,9.0,9.0,8,10,8,lower_order,tailender,False
SC Ganguly,1349,56,1263,137,42,53,24.09,91,0,0.054,4,0.071,23.22,21,7,0.375,0.125,106.81,0.142,0.033,0.108,0.593,0.474,529,630,190,518,642,103,0.392,0.467,0.141,102.12,98.13,184.47,death,33.9,18.64,22.55,1.0,Kolkata Knight Riders,2012,2.5714285714285716,3.0,1,7,3,top_order,finisher,True
SD Chitnis,99,8,89,10,2,7,12.38,38,3,0.125,0,0.0,11.01,1,0,0.125,0.0,111.24,0.135,0.022,0.112,0.525,0.393,1,55,43,6,46,37,0.01,0.556,0.434,16.67,119.57,116.22,middle,8.5,16.25,11.12,0.871,Kings XI Punjab,2012,6.25,6.5,5,8,5,middle_order,middle_order,True
SD Hope,183,9,122,12,12,8,20.33,41,1,0.111,0,0.0,15.32,3,0,0.333,0.0,150.0,0.197,0.098,0.098,0.656,0.369,78,94,11,60,52,10,0.426,0.514,0.06,130.0,180.77,110.0,middle,19.17,22.67,13.56,1.0,Delhi Capitals,2024,3.7777777777777777,4.0,3,6,3,top_order,top_order_aggressor,True
SD Lad,15,1,13,1,1,1,15.0,15,15,0.0,0,0.0,0.0,0,0,0.0,0.0,115.38,0.154,0.077,0.077,0.667,0.615,15,0,0,13,0,0,1.0,0.0,0.0,115.38,,,powerplay,15.0,,13.0,0.117,Mumbai Indians,2019,2.0,2.0,2,2,2,opener,anchor_opener,False
SE Bond,1,1,2,0,0,1,1.0,1,1,0.0,0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.5,0,1,0,0,2,0,0.0,1.0,0.0,,50.0,,middle,,1.0,2.0,0.071,Kolkata Knight Riders,2009,9.0,9.0,9,9,9,tailender,tailender,False
SE Marsh,2489,69,1871,269,78,63,36.07,115,0,0.087,1,0.014,29.01,37,21,0.536,0.304,133.03,0.185,0.042,0.144,0.62,0.371,779,1448,262,735,972,164,0.313,0.582,0.105,105.99,148.97,159.76,death,38.97,33.57,27.12,1.0,Kings XI Punjab,2017,2.4714285714285715,3.0,1,4,3,top_order,top_order_anchor,True
SE Rutherford,499,24,340,29,37,19,20.79,71,0,0.208,1,0.042,17.56,6,1,0.25,0.042,146.76,0.194,0.109,0.085,0.677,0.379,4,237,258,16,166,158,0.008,0.475,0.517,25.0,142.77,163.29,death,19.62,22.18,14.17,1.0,Gujarat Titans,2026,5.333333333333333,5.0,4,7,5,middle_order,finisher,True
SH Johnson,8,5,11,1,0,0,1.6,5,0,1.0,0,0.0,1.95,0,0,0.0,0.0,72.73,0.091,0.0,0.091,0.5,0.545,0,1,7,0,2,9,0.0,0.125,0.875,,50.0,77.78,death,,1.6,2.2,0.358,Gujarat Titans,2025,10.4,10.0,10,11,10,tailender,tailender,True
SJ Srivastava,5,4,5,0,0,1,1.25,3,0,0.75,1,0.25,1.26,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.2,0,0,5,0,0,5,0.0,0.0,1.0,,,100.0,death,3.0,0.67,1.25,0.271,Kings XI Punjab,2011,10.5,10.5,10,11,10,tailender,tailender,False
SK Raina,5536,200,4046,506,204,171,27.68,100,0,0.145,8,0.04,23.22,77,40,0.385,0.2,136.83,0.175,0.05,0.125,0.587,0.332,1560,3077,899,1171,2348,527,0.282,0.556,0.162,133.22,131.05,170.59,death,30.16,24.11,20.23,1.0,Chennai Super Kings,2021,3.1791044776119404,3.0,3,6,3,top_order,top_order_anchor,True
SK Rasheed,71,5,63,9,2,5,14.2,27,0,0.0,1,0.2,9.98,0,0,0.0,0.0,112.7,0.175,0.032,0.143,0.676,0.54,69,2,0,60,3,0,0.972,0.028,0.0,115.0,66.67,,powerplay,27.0,11.0,12.6,0.575,Chennai Super Kings,2025,1.2,1.0,1,2,1,opener,anchor_opener,True
SK Trivedi,42,14,59,3,1,7,3.0,9,0,0.5,1,0.071,2.86,0,0,0.0,0.0,71.19,0.068,0.017,0.051,0.429,0.593,0,0,42,0,1,58,0.0,0.0,1.0,,0.0,72.41,death,5.0,2.67,4.21,0.746,Rajasthan Royals,2013,10.533333333333333,11.0,10,11,11,tailender,tailender,True
SK Warne,198,29,214,14,6,20,6.83,34,0,0.31,7,0.241,8.69,1,0,0.034,0.0,92.52,0.093,0.028,0.065,0.465,0.467,0,61,137,0,82,132,0.0,0.308,0.692,,74.39,103.79,death,6.55,7.0,7.38,1.0,Rajasthan Royals,2011,8.03448275862069,8.0,6,11,8,lower_order,tailender,True
SL Malinga,88,22,99,6,5,16,4.0,17,0,0.273,6,0.273,5.04,0,0,0.0,0.0,88.89,0.111,0.051,0.061,0.614,0.556,0,2,86,0,3,96,0.0,0.023,0.977,,66.67,89.58,death,3.0,4.29,4.5,0.912,Mumbai Indians,2017,9.64,9.0,9,11,9,tailender,tailender,True
SM Curran,997,53,731,85,41,40,18.81,88,0,0.245,4,0.075,19.4,9,6,0.17,0.113,136.39,0.172,0.056,0.116,0.588,0.346,147,394,456,130,350,251,0.147,0.395,0.457,113.08,112.57,181.67,death,20.65,17.7,13.79,1.0,Punjab Kings,2025,5.113207547169812,5.0,1,8,6,middle_order,finisher,True
SM Harwood,9,2,14,0,0,0,4.5,6,3,1.0,0,0.0,2.12,0,0,0.0,0.0,64.29,0.0,0.0,0.0,0.0,0.5,0,0,9,0,0,14,0.0,0.0,1.0,,,64.29,death,3.0,6.0,7.0,0.183,Rajasthan Royals,2009,9.0,9.0,9,9,9,tailender,tailender,False
SM Katich,241,11,186,26,8,10,21.91,75,0,0.091,1,0.091,22.84,3,2,0.273,0.182,129.57,0.183,0.043,0.14,0.631,0.43,145,76,20,108,62,16,0.602,0.315,0.083,134.26,122.58,125.0,powerplay,29.8,15.33,16.91,1.0,Kings XI Punjab,2009,2.6363636363636362,2.0,2,5,2,opener,aggressive_opener,True
SM Pollock,147,8,111,12,8,8,18.38,33,0,0.0,2,0.25,12.88,2,0,0.25,0.0,132.43,0.18,0.072,0.108,0.653,0.378,1,66,80,6,63,42,0.007,0.449,0.544,16.67,104.76,190.48,death,33.0,16.29,13.88,0.962,Mumbai Indians,2007,5.875,6.0,4,7,6,middle_order,finisher,True
SMSM Senanayake,10,4,17,0,0,1,2.5,7,0,0.75,0,0.0,3.11,0,0,0.0,0.0,58.82,0.0,0.0,0.0,0.0,0.471,0,0,10,0,0,17,0.0,0.0,1.0,,,58.82,death,0.0,3.33,4.25,0.321,Kolkata Knight Riders,2013,8.25,9.0,6,9,9,tailender,tailender,False
SN Khan,707,40,515,80,20,30,17.68,67,0,0.25,3,0.075,16.37,11,2,0.275,0.05,137.28,0.194,0.039,0.155,0.622,0.351,154,246,307,101,233,181,0.218,0.348,0.434,152.48,105.58,169.61,death,17.43,17.81,12.88,1.0,Royal Challengers Bangalore,2026,5.073170731707317,5.0,2,7,6,middle_order,finisher,True
SN Thakur,333,42,240,31,13,29,7.93,68,0,0.31,8,0.19,11.92,1,1,0.024,0.024,138.75,0.183,0.054,0.129,0.607,0.354,0,113,220,4,84,152,0.0,0.339,0.661,0.0,134.52,144.74,death,11.25,5.88,5.71,1.0,Chennai Super Kings,2026,7.8604651162790695,8.0,3,10,8,lower_order,tailender,True
SO Hetmyer,1512,81,996,95,95,53,18.67,75,0,0.346,4,0.049,16.43,18,5,0.222,0.062,151.81,0.191,0.095,0.095,0.628,0.331,66,509,937,61,396,539,0.044,0.337,0.62,108.2,128.54,173.84,death,21.97,15.74,12.3,1.0,Rajasthan Royals,2026,5.409638554216867,5.0,1,8,5,middle_order,finisher,True
SP Fleming,196,10,165,27,3,9,19.6,45,0,0.1,1,0.1,16.43,3,0,0.3,0.0,118.79,0.182,0.018,0.164,0.643,0.485,120,76,0,110,55,0,0.612,0.388,0.0,109.09,138.18,,middle,22.75,17.5,16.5,1.0,Chennai Super Kings,2007,2.0,2.0,2,2,2,opener,anchor_opener,True
SP Goswami,293,21,295,32,3,20,13.95,52,0,0.048,4,0.19,14.97,3,1,0.143,0.048,99.32,0.119,0.01,0.108,0.498,0.447,163,104,26,167,106,22,0.556,0.355,0.089,97.6,98.11,118.18,death,16.29,12.79,14.05,1.0,Rajasthan Royals,2020,3.142857142857143,2.0,1,8,2,opener,anchor_opener,True
SP Jackson,61,8,57,5,1,6,7.62,16,0,0.25,1,0.125,5.1,0,0,0.0,0.0,107.02,0.105,0.018,0.088,0.426,0.351,10,17,34,9,18,30,0.164,0.279,0.557,111.11,94.44,113.33,death,6.67,8.2,7.12,0.738,Kolkata Knight Riders,2022,5.875,6.0,3,7,6,middle_order,middle_order,True
SP Narine,1816,122,1090,191,120,103,14.89,109,0,0.156,17,0.139,20.2,19,8,0.156,0.066,166.61,0.285,0.11,0.175,0.817,0.453,1174,486,156,690,279,121,0.646,0.268,0.086,170.14,174.19,128.93,middle,19.87,11.19,8.93,1.0,Kolkata Knight Riders,2026,4.379032258064516,2.0,1,11,2,opener,aggressive_opener,True
SPD Smith,2495,93,1945,226,60,72,26.83,101,1,0.226,0,0.0,20.65,36,12,0.387,0.129,128.28,0.147,0.031,0.116,0.507,0.312,510,1279,706,416,1095,434,0.204,0.513,0.283,122.6,116.8,162.67,death,28.1,25.91,20.91,1.0,Rajasthan Royals,2021,3.8210526315789473,3.0,1,7,3,top_order,top_order_anchor,True
SR Tendulkar,2334,78,1948,296,29,69,29.92,100,0,0.115,4,0.051,22.66,37,14,0.474,0.179,119.82,0.167,0.015,0.152,0.582,0.399,1143,967,224,982,829,137,0.49,0.414,0.096,116.4,116.65,163.5,death,31.4,27.57,24.97,1.0,Mumbai Indians,2013,2.0641025641025643,2.0,1,5,2,opener,anchor_opener,True
SR Watson,3880,141,2813,377,190,126,27.52,117,0,0.106,7,0.05,26.82,52,25,0.369,0.177,137.93,0.202,0.068,0.134,0.682,0.416,1421,2006,453,1261,1307,245,0.366,0.517,0.117,112.69,153.48,184.9,death,33.22,21.57,19.95,1.0,Rajasthan Royals,2020,2.6573426573426575,3.0,1,7,1,opener,anchor_opener,True
SS Cottrell,0,1,2,0,0,1,0.0,0,0,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0,0,0,0,0,2,,,,,,0.0,unknown,,0.0,2.0,0.071,Kings XI Punjab,2020,10.0,10.0,10,10,10,tailender,tailender,False
SS Iyer,3938,135,2908,329,166,113,29.17,97,0,0.163,7,0.052,24.52,57,30,0.422,0.222,135.42,0.17,0.057,0.113,0.587,0.337,991,2226,721,876,1636,396,0.252,0.565,0.183,113.13,136.06,182.07,death,32.7,25.25,21.54,1.0,Delhi Daredevils,2026,3.347826086956522,3.0,2,6,3,top_order,top_order_anchor,True
SS Prabhudessai,126,10,106,11,4,10,12.6,34,0,0.0,1,0.1,10.57,1,0,0.1,0.0,118.87,0.142,0.038,0.104,0.54,0.462,8,94,24,12,74,20,0.063,0.746,0.19,66.67,127.03,120.0,middle,5.5,17.33,10.6,0.942,Royal Challengers Bangalore,2024,5.9,6.0,5,7,5,middle_order,middle_order,True
SS Shaikh,6,1,7,1,0,1,6.0,6,6,0.0,0,0.0,0.0,0,0,0.0,0.0,85.71,0.143,0.0,0.143,0.667,0.571,0,6,0,0,7,0,0.0,1.0,0.0,,85.71,,middle,6.0,,7.0,0.092,Kolkata Knight Riders,2009,7.0,7.0,7,7,7,lower_order,tailender,False
SS Tiwary,1494,73,1244,111,50,52,20.47,61,0,0.288,1,0.014,16.89,20,8,0.274,0.11,120.1,0.129,0.04,0.089,0.498,0.347,169,871,454,161,768,315,0.113,0.583,0.304,104.97,113.41,144.13,death,22.97,18.4,17.04,1.0,Mumbai Indians,2021,4.767123287671233,5.0,1,8,4,top_order,middle_order,True
ST Jayasuriya,768,30,532,84,39,28,25.6,114,0,0.067,2,0.067,25.03,10,5,0.333,0.167,144.36,0.231,0.073,0.158,0.742,0.472,514,254,0,366,166,0,0.669,0.331,0.0,140.44,153.01,,middle,31.33,19.87,17.73,1.0,Mumbai Indians,2009,1.3333333333333333,1.0,1,4,1,opener,aggressive_opener,True
STR Binny,880,66,683,66,35,46,13.33,48,0,0.303,7,0.106,12.06,10,0,0.152,0.0,128.84,0.148,0.051,0.097,0.539,0.367,18,465,397,25,395,263,0.02,0.528,0.451,72.0,117.72,150.95,death,13.92,12.98,10.35,1.0,Rajasthan Royals,2019,5.6911764705882355,6.0,4,8,5,middle_order,finisher,True
SV Samson,4889,177,3490,400,227,157,27.62,119,0,0.113,11,0.062,25.47,67,30,0.379,0.169,140.09,0.18,0.065,0.115,0.606,0.343,1470,2614,805,1166,1901,423,0.301,0.535,0.165,126.07,137.51,190.31,death,31.6,24.11,19.72,1.0,Rajasthan Royals,2026,3.0847457627118646,3.0,1,8,3,top_order,top_order_anchor,True
SW Billings,503,27,388,40,20,26,18.63,56,0,0.037,3,0.111,16.91,5,3,0.185,0.111,129.64,0.155,0.052,0.103,0.557,0.363,125,260,118,97,221,70,0.249,0.517,0.235,128.87,117.65,168.57,death,27.36,12.62,14.37,1.0,Delhi Daredevils,2022,4.111111111111111,5.0,1,6,5,middle_order,finisher,True
SW Tait,23,5,26,1,1,3,4.6,11,0,0.4,1,0.2,5.41,0,0,0.0,0.0,88.46,0.077,0.038,0.038,0.435,0.423,0,10,13,0,9,17,0.0,0.435,0.565,,111.11,76.47,middle,1.0,5.5,5.2,0.421,Rajasthan Royals,2013,10.0,10.0,10,10,10,tailender,tailender,True
SZ Mulani,1,1,1,0,0,0,1.0,1,1,1.0,0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0.0,0.0,1.0,,,100.0,death,,1.0,1.0,0.067,Mumbai Indians,2024,9.0,9.0,9,9,9,tailender,tailender,False
Sachin Baby,144,11,118,11,5,9,13.09,33,0,0.182,1,0.091,11.6,1,0,0.091,0.0,122.03,0.136,0.042,0.093,0.514,0.381,0,49,95,3,55,60,0.0,0.34,0.66,0.0,89.09,158.33,death,15.0,12.38,10.73,0.992,Royal Challengers Bangalore,2021,5.818181818181818,6.0,5,7,6,middle_order,finisher,True
Salman Butt,193,7,161,30,2,7,27.57,73,4,0.0,0,0.0,24.83,2,1,0.286,0.143,119.88,0.199,0.012,0.186,0.684,0.466,104,73,16,98,57,6,0.539,0.378,0.083,106.12,128.07,266.67,death,25.33,29.25,23.0,0.938,Kolkata Knight Riders,2007,1.0,1.0,1,1,1,opener,anchor_opener,True
Sameer Rizvi,338,13,230,28,20,10,26.0,90,0,0.231,2,0.154,29.46,4,3,0.308,0.231,146.96,0.209,0.087,0.122,0.686,0.391,16,233,89,28,161,41,0.047,0.689,0.263,57.14,144.72,217.07,death,38.71,11.17,17.69,1.0,Delhi Capitals,2026,4.846153846153846,5.0,3,7,4,top_order,top_order_anchor,True
Sandeep Sharma,60,26,75,4,0,6,2.31,9,0,0.769,4,0.154,2.75,0,0,0.0,0.0,80.0,0.053,0.0,0.053,0.267,0.4,0,12,48,0,15,60,0.0,0.2,0.8,,80.0,80.0,middle,0.6,2.71,2.88,0.812,Sunrisers Hyderabad,2025,10.428571428571429,11.0,9,11,11,tailender,tailender,True
Sanvir Singh,25,5,21,2,1,2,5.0,8,0,0.6,1,0.2,3.16,0,0,0.0,0.0,119.05,0.143,0.048,0.095,0.56,0.381,7,0,18,5,2,14,0.28,0.0,0.72,140.0,0.0,128.57,powerplay,6.0,4.75,4.2,0.4,Sunrisers Hyderabad,2024,7.8,8.0,6,10,8,lower_order,tailender,True
Saurav Chauhan,18,3,15,1,1,3,6.0,9,0,0.0,1,0.333,5.2,0,0,0.0,0.0,120.0,0.133,0.067,0.067,0.556,0.4,0,1,17,0,2,13,0.0,0.056,0.944,,50.0,130.77,death,,6.0,5.0,0.25,Royal Challengers Bengaluru,2024,5.666666666666667,5.0,4,8,4,top_order,middle_order,False
Sediqullah Atal,22,1,16,0,2,1,22.0,22,22,0.0,0,0.0,0.0,0,0,0.0,0.0,137.5,0.125,0.125,0.0,0.545,0.375,0,22,0,0,16,0,0.0,1.0,0.0,,137.5,,middle,22.0,,16.0,0.129,Delhi Capitals,2025,4.0,4.0,4,4,4,top_order,middle_order,False
